customer_id,signup_date,region,acquisition_channel,age,newsletter_opt_in,loyalty_member,support_tickets_12m,avg_satisfaction_score
104515,2024-03-18,Yorkshire,Referral,69.0,True,False,2,3.4
104516,2024-10-16,Yorkshire,Referral,53.0,True,True,0,4.4
104517,2024-02-18,North East,Affiliate,18.0,False,False,0,3.9
104518,2024-05-18,Scotland,Email,31.0,True,True,2,3.8
104519,2023-10-25,SCOTLAND,Paid Search,57.0,True,False,3,3.1
104520,2022-12-01,Scotland,Paid Search,46.0,True,True,1,3.2
104521,2024-01-05,Wales,Paid Search,34.0,False,True,0,3.8
104522,2025-01-24,West Midlands,Paid Search,42.0,True,True,1,
104523,2024-05-13,West Midlands,Paid Search,48.0,True,True,1,2.4
104524,2025-01-24,West Midlands,Organic,33.0,False,False,1,4.2
104525,2024-08-05,East of England,Email,39.0,True,True,1,
104526,2025-01-24,East of England,Paid Search,53.0,True,True,0,3.1
104527,2024-06-09,Scotland,Email,32.0,True,False,1,5.0
104528,2023-06-17,North West,Affiliate,23.0,True,False,1,
104529,2023-03-05,East of England,Paid Search,33.0,False,False,1,3.2
104530,2025-01-24,North West,Paid Search,29.0,True,True,0,3.4
104531,2023-02-24,Wales,Organic,33.0,True,False,1,
104532,2023-06-25,East of England,Referral,19.0,True,False,0,2.4
104533,2024-05-18,Scotland,Email,44.0,True,True,0,5.0
104534,2024-01-12,North West,Paid Search,52.0,True,False,2,4.8
104535,2022-10-11,South West,Social,30.0,True,False,4,3.2
104536,2024-12-13,East of England,Email,33.0,True,False,0,4.6
104537,2023-08-15,Wales,Paid Search,39.0,False,False,0,2.6
104538,2024-03-30,South West,Social,29.0,True,False,0,3.1
104539,2025-01-24,South West,Organic,54.0,True,True,1,3.8
104540,2023-05-10,London,Paid Search,29.0,True,False,1,3.8
104541,2023-09-27,London,Referral,34.0,True,False,0,4.9
104542,2024-01-31,East of England,Paid Search,31.0,True,False,3,
104543,2024-01-22,London,Referral,54.0,True,True,0,3.7
104544,2024-08-26,Wales,Email,38.0,True,True,2,5.0
104545,2023-07-16,Wales,Paid Search,67.0,True,True,1,
104546,2023-04-25,Yorkshire,Email,46.0,True,True,2,2.7
104547,2024-02-19,South West,Paid Search,56.0,True,True,1,
104548,2024-12-14,Scotland,Paid Search,37.0,True,False,3,
104549,2024-07-10,North East,Organic,29.0,True,False,2,4.7
104550,2023-01-07,London,Referral,41.0,False,False,0,4.1
104551,2024-10-30,North West,Referral,32.0,False,False,1,5.0
104552,2023-04-05,East of England,Paid Search,18.0,False,True,2,3.7
104553,2024-09-03,South West,Organic,54.0,True,False,0,4.9
104554,2024-04-02,NORTH WEST,Affiliate,41.0,False,True,2,3.9
104555,2025-01-24,Wales,Social,32.0,False,True,1,4.7
104556,2024-06-13,Scotland,Paid Search,46.0,True,False,3,3.4
104557,2024-08-01,Wales,Organic,42.0,False,False,1,
104558,2023-08-27,North West,Organic,59.0,False,True,0,2.8
104559,2024-09-20,EAST OF ENGLAND,Organic,47.0,True,True,1,
104560,2022-12-07,North West,Social,39.0,True,True,0,2.6
104561,2023-05-18,South East,Email,50.0,True,False,1,4.3
104562,2024-03-19,South West,Email,41.0,True,True,1,4.6
104563,2025-01-24,East of England,Organic,43.0,False,True,0,4.9
104564,2024-08-02,North West,Email,57.0,False,False,0,
104565,2025-01-24,East of England,Social,26.0,True,False,2,5.0
104566,2024-03-14,North East,Email,30.0,True,False,1,
104567,2023-10-01,West Midlands,Paid Search,36.0,False,False,0,3.0
104568,2024-07-23,Yorkshire,Organic,37.0,True,False,0,4.3
104569,2024-07-27,North West,Organic,56.0,False,True,2,3.3
104570,2024-03-13,Yorkshire,Organic,23.0,False,True,2,3.9
104571,2023-07-24,Wales,Email,41.0,False,False,0,3.2
104572,2024-07-26,East of England,Social,34.0,False,False,1,1.8
104573,2023-09-24,South East,Organic,63.0,False,False,2,3.1
104574,2024-12-29,SOUTH WEST,Social,52.0,False,False,1,3.5
104575,2022-09-18,Scotland,Email,44.0,False,False,0,1.5
104576,2025-01-24,London,Social,54.0,False,False,0,5.0
104577,2022-08-09,East of England,Email,24.0,True,True,0,4.1
104578,2023-07-31,NORTH WEST,Referral,67.0,False,True,1,4.1
104579,2023-08-05,North East,Email,30.0,False,False,3,4.9
104580,2025-01-24,North East,Paid Search,57.0,True,True,3,4.6
104581,2025-01-24,East of England,Referral,48.0,False,False,0,4.6
104582,2025-01-24,East of England,Organic,44.0,False,True,1,4.9
104583,2023-07-22,West Midlands,Social,57.0,True,False,1,3.5
104584,2024-11-29,London,Affiliate,54.0,True,False,2,
104585,2025-01-24,London,Organic,42.0,True,False,2,4.4
104586,2023-02-19,Scotland,Paid Search,36.0,False,False,1,2.8
104587,2023-09-06,West Midlands,Paid Search,43.0,False,False,1,
104588,2024-03-26,North East,Affiliate,40.0,True,False,1,2.1
104589,2023-11-11,North West,Organic,46.0,False,False,0,3.8
104590,2024-01-26,North West,Email,54.0,False,True,3,3.5
104591,2024-06-10,Wales,Paid Search,47.0,False,False,1,3.8
104592,2024-12-03,Wales,Paid Search,43.0,False,False,0,4.1
104593,2023-12-11,West Midlands,Paid Search,32.0,False,False,0,5.0
104594,2023-07-17,London,Email,45.0,True,False,0,4.6
104595,2023-06-11,London,Paid Search,19.0,True,False,3,3.4
104596,2023-12-02,Yorkshire,Affiliate,31.0,True,False,2,4.4
104597,2023-12-10,Wales,Social,49.0,True,True,2,5.0
104598,2023-10-28,West Midlands,Referral,53.0,False,False,0,3.1
104599,2024-05-20,London,Organic,41.0,False,True,0,5.0
104600,2023-10-09,West Midlands,Social,44.0,True,False,1,4.0
104601,2023-05-24,London,Paid Search,46.0,False,False,0,3.1
104602,2023-08-19,Scotland,Organic,50.0,True,False,1,3.8
104603,2024-05-10,Scotland,Social,38.0,True,False,3,2.3
104604,2024-12-22,South West,Paid Search,28.0,True,False,1,3.0
104605,2023-12-03,London,Affiliate,46.0,True,False,0,4.4
104606,2023-08-01,Scotland,Paid Search,66.0,False,False,0,3.6
104607,2024-03-18,South East,Paid Search,29.0,True,False,0,4.5
104608,2023-01-05,Scotland,Social,39.0,True,False,0,4.6
104609,2023-02-22,North East,Organic,36.0,True,True,3,5.0
104610,2022-09-03,South West,Paid Search,72.0,False,True,0,
104611,2024-03-26,Wales,Affiliate,29.0,True,False,1,
104612,2024-08-05,London,Paid Search,39.0,False,False,5,4.7
104613,2025-01-24,South West,Social,36.0,False,True,0,4.3
104614,2023-07-12,Wales,Paid Search,25.0,True,False,1,3.9
104615,2024-08-27,East of England,Paid Search,24.0,True,False,1,3.3
104616,2023-11-16,South West,Organic,48.0,False,False,0,3.8
104617,2024-02-07,London,Email,50.0,False,True,1,5.0
104618,2024-07-27,SOUTH WEST,Social,34.0,True,False,0,5.0
104619,2024-08-21,Wales,Organic,59.0,True,False,4,
104620,2024-03-05,North West,Paid Search,18.0,True,True,1,4.0
104621,2023-03-12,Scotland,Affiliate,25.0,False,True,4,1.6
104622,2024-09-21,Scotland,Paid Search,30.0,False,False,0,3.3
104623,2023-07-31,London,Social,41.0,True,True,1,3.4
104624,2023-07-30,South East,Paid Search,35.0,True,False,0,
104625,2023-11-11,West Midlands,Paid Search,,True,False,0,3.6
104626,2024-07-03,South East,Paid Search,47.0,False,False,0,3.5
104627,2024-11-03,Yorkshire,Paid Search,60.0,True,True,0,4.2
104628,2023-06-03,London,Social,51.0,True,True,1,3.6
104629,2024-03-27,London,Organic,42.0,False,False,1,5.0
104630,2023-10-27,East of England,Email,40.0,True,False,3,3.9
104631,2024-09-23,North West,Paid Search,55.0,False,True,1,3.2
104632,2023-10-03,West Midlands,Organic,65.0,True,False,1,2.6
104633,2022-09-05,WEST MIDLANDS,Organic,49.0,False,True,4,3.2
104634,2024-03-15,Scotland,Paid Search,35.0,False,True,1,3.8
104635,2023-08-13,Scotland,Paid Search,44.0,True,False,0,4.4
104636,2024-01-19,South East,Paid Search,49.0,False,True,3,4.6
104637,2025-01-24,London,Paid Search,34.0,False,False,0,4.8
104638,2023-03-23,Scotland,Organic,52.0,True,True,1,4.5
104639,2023-10-13,Yorkshire,Paid Search,,False,False,1,4.9
104640,2024-06-14,South West,Organic,56.0,False,False,1,3.7
104641,2023-11-21,South East,Organic,28.0,True,False,0,3.8
104642,2024-04-04,LONDON,Organic,18.0,True,False,1,3.4
104643,2022-12-06,Yorkshire,Paid Search,36.0,True,False,2,3.3
104644,2024-07-03,North East,Organic,41.0,True,True,3,5.0
104645,2023-01-02,NORTH WEST,Organic,18.0,False,False,1,3.0
104646,2023-08-07,London,Affiliate,33.0,False,True,0,2.2
104647,2024-05-24,Scotland,Paid Search,58.0,True,False,2,3.2
104648,2024-03-02,Yorkshire,Paid Search,48.0,False,True,1,5.0
104649,2023-05-28,East of England,Referral,43.0,True,True,1,4.2
104650,2025-01-24,South East,Paid Search,27.0,True,True,0,4.4
104651,2025-01-24,East of England,Paid Search,57.0,True,False,1,3.5
104652,2022-12-02,West Midlands,Referral,36.0,True,False,0,2.0
104653,2023-04-14,London,Social,42.0,False,False,1,2.9
104654,2024-08-27,NORTH EAST,Social,46.0,True,True,0,3.4
104655,2023-01-29,Yorkshire,Paid Search,43.0,False,False,1,
104656,2023-01-20,West Midlands,Paid Search,60.0,True,True,2,3.2
104657,2023-03-24,Wales,Paid Search,48.0,True,True,1,4.7
104658,2024-07-26,South West,Email,45.0,True,False,1,4.0
104659,2024-02-29,North West,Organic,40.0,False,False,0,4.4
104660,2024-10-12,North East,Social,47.0,True,True,2,
104661,2024-03-14,Yorkshire,Affiliate,38.0,True,True,2,4.5
104662,2023-08-11,North West,Affiliate,43.0,True,False,2,3.1
104663,2022-07-20,Scotland,Paid Search,37.0,False,False,2,4.4
104664,2024-05-19,South East,Social,35.0,True,False,1,4.4
104665,2024-02-02,Wales,Email,29.0,False,True,0,4.2
104666,2024-05-03,North West,Email,37.0,True,True,1,3.6
104667,2022-12-21,SCOTLAND,Affiliate,37.0,True,False,0,3.1
104668,2022-10-14,London,Email,65.0,False,False,3,3.0
104669,2024-10-16,NORTH EAST,Email,54.0,True,False,0,4.2
104670,2024-02-03,West Midlands,Paid Search,39.0,True,True,0,4.9
104671,2023-09-09,East of England,Social,35.0,False,True,1,3.8
104672,2023-08-19,West Midlands,Social,49.0,True,True,3,2.9
104673,2023-01-22,Yorkshire,Email,66.0,True,False,1,3.1
104674,2024-02-13,Yorkshire,Social,51.0,True,False,3,2.9
104675,2024-05-03,North West,Organic,19.0,False,True,0,3.9
104676,2023-06-21,Scotland,Organic,52.0,False,False,1,2.7
104677,2023-10-04,Yorkshire,Affiliate,55.0,False,True,1,3.3
104678,2023-06-27,North West,Organic,70.0,False,True,1,5.0
104679,2023-08-31,South East,Email,38.0,False,False,2,3.0
104680,2023-01-31,,Social,43.0,True,False,2,3.2
104681,2023-10-29,Scotland,Organic,47.0,False,False,0,
104682,2025-01-24,North West,Organic,31.0,False,False,2,3.9
104683,2025-01-24,North West,Social,30.0,True,False,0,2.5
104684,2024-01-23,,Email,46.0,False,False,1,3.3
104685,2024-04-05,East of England,Paid Search,21.0,True,False,0,2.8
104686,2023-11-05,North East,Referral,24.0,True,True,3,5.0
104687,2024-10-18,South West,Email,52.0,False,True,1,5.0
104688,2024-02-24,Scotland,Organic,47.0,True,False,4,2.6
104689,2025-01-24,North East,Paid Search,57.0,True,False,1,2.6
104690,2024-10-24,North East,Paid Search,47.0,True,True,3,3.6
104691,2024-03-17,North West,Paid Search,41.0,False,False,2,2.5
104692,2025-01-24,South East,Paid Search,58.0,False,False,2,3.7
104693,2023-03-19,Wales,Paid Search,36.0,False,False,5,2.4
104694,2024-10-02,Wales,Affiliate,37.0,False,True,0,5.0
104695,2025-01-24,Wales,Social,40.0,False,False,0,2.1
104696,2024-07-14,Scotland,Referral,,True,False,1,2.8
104697,2023-11-13,Wales,Social,40.0,True,True,1,4.8
104698,2024-05-04,South West,Social,22.0,False,True,2,3.4
104699,2024-05-27,South West,Referral,38.0,False,False,0,5.0
104700,2024-02-14,East of England,Paid Search,41.0,False,True,4,3.2
104701,2024-04-15,North West,Email,42.0,False,False,1,4.2
104702,2024-03-21,South West,Referral,35.0,True,False,1,4.3
104703,2024-11-13,Wales,Affiliate,48.0,False,True,3,
104704,2023-06-04,Wales,Organic,20.0,True,True,0,3.8
104705,2023-01-31,YORKSHIRE,Referral,46.0,True,True,1,3.8
104706,2023-10-23,London,Social,64.0,False,False,0,5.0
104707,2024-04-29,South West,Paid Search,33.0,False,False,0,3.3
104708,2024-08-01,North West,Paid Search,42.0,True,True,0,4.1
104709,2024-08-27,North West,Organic,38.0,False,True,1,3.6
104710,2025-01-24,London,Paid Search,38.0,False,False,1,4.6
104711,2024-02-27,South East,Paid Search,28.0,True,True,1,5.0
104712,2024-06-19,Scotland,Paid Search,67.0,True,True,0,3.5
104713,2023-08-31,North West,Referral,46.0,True,False,0,2.3
104714,2025-01-24,West Midlands,Referral,32.0,True,False,2,3.3
104715,2024-03-30,Yorkshire,Referral,31.0,True,False,0,4.8
104716,2023-09-09,Yorkshire,Social,42.0,True,True,1,4.2
104717,2024-12-07,Scotland,Affiliate,18.0,True,False,0,3.9
104718,2024-06-09,Scotland,Organic,55.0,True,False,0,3.8
104719,2023-10-17,WALES,Organic,34.0,True,True,2,3.4
104720,2024-08-25,North West,Organic,46.0,False,False,1,4.8
104721,2024-02-05,London,Paid Search,47.0,True,True,1,4.2
104722,2024-09-07,Wales,Social,54.0,True,True,1,5.0
104723,2023-10-30,London,Organic,47.0,True,False,2,4.0
104724,2023-03-18,South West,Affiliate,51.0,False,True,0,4.2
104725,2023-11-28,West Midlands,Paid Search,54.0,True,False,1,3.6
104726,2024-05-14,Wales,Paid Search,,False,False,0,
104727,2024-02-06,South East,Organic,69.0,True,False,2,3.9
104728,2024-07-27,South East,Paid Search,46.0,True,True,0,5.0
104729,2023-08-03,Scotland,Affiliate,41.0,True,True,2,
104730,2023-01-11,Scotland,Social,30.0,False,False,0,3.6
104731,2023-11-23,South West,Organic,38.0,False,False,4,1.9
104732,2023-12-29,East of England,Social,46.0,True,False,0,5.0
104733,2023-06-03,North East,Organic,42.0,False,False,2,3.5
104734,2023-08-05,East of England,Paid Search,65.0,True,False,4,1.9
104735,2024-08-17,North West,Organic,36.0,True,False,1,
104736,2024-07-15,London,Organic,50.0,False,False,1,4.2
104737,2023-09-01,North West,Social,26.0,True,False,2,4.7
104738,2023-03-08,North East,Email,69.0,False,False,2,4.2
104739,2024-04-08,South West,Paid Search,25.0,False,True,1,2.4
104740,2024-07-15,South West,Social,68.0,True,False,0,3.3
104741,2024-06-04,North West,Email,39.0,True,False,0,5.0
104742,2025-01-24,Scotland,Organic,18.0,False,False,0,4.8
104743,2023-06-24,South West,Organic,59.0,False,False,1,4.4
104744,2022-11-30,North East,Organic,42.0,False,False,1,5.0
104745,2023-01-08,Yorkshire,Organic,35.0,False,True,1,3.8
104746,2024-01-18,London,Organic,49.0,False,False,2,5.0
104747,2024-01-23,Wales,Organic,,True,False,2,3.6
104748,2023-06-02,North East,Organic,46.0,False,True,0,4.8
104749,2023-03-10,London,Email,56.0,True,True,0,3.5
104750,2023-09-14,West Midlands,Organic,44.0,True,False,1,2.9
104751,2024-12-15,North East,Affiliate,49.0,False,True,0,2.9
104752,2024-08-27,North East,Paid Search,34.0,True,False,1,
104753,2024-10-09,North East,Organic,51.0,True,False,1,5.0
104754,2023-01-03,North East,Social,34.0,False,False,1,2.4
104755,2023-06-14,London,Social,26.0,False,True,0,3.4
104756,2025-01-24,South East,Affiliate,38.0,True,False,0,1.8
104757,2022-10-13,Scotland,Organic,37.0,True,False,2,2.1
104758,2023-05-07,East of England,Organic,53.0,False,False,1,3.7
104759,2023-01-20,Scotland,Social,22.0,True,True,1,2.9
104760,2024-01-06,North West,Social,55.0,True,True,2,2.1
104761,2023-07-22,North West,Email,33.0,False,False,0,2.7
104762,2023-06-14,East of England,Email,18.0,True,True,3,4.9
104763,2024-12-08,North East,Paid Search,25.0,True,True,1,5.0
104764,2024-04-26,Wales,Email,37.0,True,False,1,4.1
104765,2023-09-07,South East,Email,47.0,False,False,0,4.1
104766,2024-05-15,South East,Social,39.0,False,True,1,4.0
104767,2023-12-10,North West,Organic,25.0,False,False,0,3.9
104768,2023-12-20,South West,Referral,31.0,False,False,0,4.0
104769,2025-01-24,London,Email,25.0,True,False,2,
104770,2024-10-19,South West,Paid Search,44.0,True,False,3,3.8
104771,2024-06-16,Yorkshire,Organic,40.0,True,True,2,2.2
104772,2023-04-16,East of England,Email,49.0,True,True,0,
104773,2025-01-24,Wales,Referral,18.0,True,False,1,4.4
104774,2023-10-10,YORKSHIRE,Organic,34.0,False,False,0,
104775,2024-05-16,East of England,Referral,67.0,True,False,2,4.2
104776,2024-07-27,Scotland,Organic,49.0,True,True,0,3.9
104777,2022-10-19,East of England,Organic,37.0,True,True,1,4.4
104778,2024-07-09,West Midlands,Email,28.0,True,False,0,4.3
104779,2023-12-02,London,Paid Search,55.0,True,False,2,
104780,2022-07-14,London,Paid Search,61.0,False,False,1,2.7
104781,2022-11-02,South West,Email,26.0,True,False,2,
104782,2023-06-27,East of England,Paid Search,27.0,False,True,1,2.4
104783,2023-11-04,Scotland,Paid Search,45.0,False,True,1,4.7
104784,2024-03-24,South West,Paid Search,46.0,True,False,2,3.8
104785,2024-04-30,Scotland,Paid Search,47.0,True,True,1,2.8
104786,2023-12-03,North West,Paid Search,65.0,True,True,1,3.7
104787,2024-09-22,Yorkshire,Organic,28.0,False,True,1,2.8
104788,2022-11-07,West Midlands,Affiliate,42.0,False,False,2,2.9
104789,2025-01-24,North East,Social,50.0,True,True,3,4.4
104790,2024-03-03,South West,Email,50.0,True,True,0,3.6
104791,2023-04-24,South West,Paid Search,33.0,False,True,0,
104792,2024-01-01,East of England,Paid Search,,True,False,0,4.6
104793,2023-08-04,East of England,Referral,35.0,True,False,3,3.6
104794,2024-05-10,South West,Social,63.0,False,False,1,3.8
104795,2023-10-19,Scotland,Email,28.0,False,False,1,5.0
104796,2023-11-03,Wales,Organic,37.0,False,True,0,
104797,2024-06-25,London,Social,51.0,False,False,1,3.1
104798,2024-08-05,East of England,Social,27.0,False,True,1,2.9
104799,2024-05-31,Yorkshire,Paid Search,44.0,True,False,1,5.0
104800,2023-12-07,London,Referral,18.0,True,False,1,3.4
104801,2024-06-13,East of England,Organic,44.0,True,True,0,4.0
104802,2023-05-05,London,Organic,42.0,False,False,2,5.0
104803,2024-09-18,South West,Paid Search,43.0,False,False,0,3.3
104804,2024-11-15,Yorkshire,Social,30.0,False,True,1,4.1
104805,2025-01-24,East of England,Email,44.0,True,False,0,4.1
104806,2023-08-21,East of England,Organic,40.0,True,False,0,4.0
104807,2023-11-18,West Midlands,Affiliate,58.0,True,False,2,4.8
104808,2023-09-12,East of England,Paid Search,49.0,False,True,1,4.3
104809,2023-09-30,North West,Referral,22.0,False,True,0,4.2
104810,2024-05-25,South West,Email,30.0,False,False,1,5.0
104811,2025-01-24,London,Affiliate,33.0,True,False,1,2.7
104812,2023-05-29,South East,Email,43.0,True,True,0,2.9
104813,2023-08-20,South West,Organic,,True,True,2,3.1
104814,2024-12-06,London,Organic,39.0,True,False,2,4.5
104815,2022-11-22,North East,Referral,78.0,True,True,0,4.0
104816,2023-11-13,London,Referral,34.0,False,False,2,3.4
104817,2023-07-10,Yorkshire,Social,59.0,False,False,1,5.0
104818,2024-02-23,,Email,39.0,False,True,1,4.7
104819,2024-04-10,East of England,Organic,18.0,True,False,0,
104820,2024-03-03,East of England,Paid Search,43.0,True,False,2,5.0
104821,2024-09-10,,Paid Search,56.0,True,False,2,3.6
104822,2025-01-24,South West,Social,49.0,True,False,0,
104823,2025-01-24,South East,Social,44.0,True,False,1,2.6
104824,2025-01-24,West Midlands,Social,41.0,True,True,0,4.2
104825,2023-11-01,South East,Social,35.0,False,True,0,5.0
104826,2024-03-18,North West,Organic,53.0,False,True,3,5.0
104827,2023-10-27,North West,Paid Search,35.0,False,True,0,3.7
104828,2024-09-23,East of England,Paid Search,33.0,True,False,2,3.5
104829,2023-04-03,North East,Paid Search,46.0,True,True,3,3.2
104830,2024-06-27,Yorkshire,Social,37.0,True,True,1,5.0
104831,2024-04-24,London,Email,58.0,False,True,3,4.2
104832,2024-11-16,East of England,Referral,47.0,True,False,0,4.7
104833,2024-06-20,Yorkshire,Paid Search,31.0,True,True,1,4.6
104834,2023-12-18,South West,Email,26.0,True,False,0,5.0
104835,2025-01-24,West Midlands,Social,34.0,True,False,1,
104836,2023-12-24,Scotland,Organic,71.0,True,False,0,3.4
104837,2023-04-16,East of England,Email,38.0,True,True,1,4.1
104838,2023-08-30,South West,Affiliate,51.0,True,False,1,3.6
104839,2023-12-21,North West,Organic,24.0,False,True,1,4.8
104840,2023-09-02,Yorkshire,Social,27.0,True,False,3,3.7
104841,2024-06-25,NORTH EAST,Paid Search,39.0,True,False,0,4.5
104842,2023-10-17,London,Paid Search,63.0,False,False,0,4.3
104843,2023-12-29,West Midlands,Paid Search,24.0,False,False,1,2.6
104844,2023-04-19,Yorkshire,Paid Search,33.0,True,False,2,4.5
104845,2023-07-25,NORTH EAST,Email,,False,False,1,2.9
104846,2022-08-09,North East,Paid Search,62.0,True,False,1,3.1
104847,2024-09-01,Yorkshire,Social,47.0,False,False,1,
104848,2024-03-06,,Referral,50.0,False,False,0,
104849,2024-12-05,Scotland,Referral,29.0,True,True,0,2.8
104850,2023-07-07,Scotland,Organic,24.0,True,False,2,3.4
104851,2024-07-29,,Paid Search,26.0,False,False,0,4.7
104852,2024-04-28,Yorkshire,Organic,30.0,False,False,0,3.6
104853,2024-08-21,Yorkshire,Paid Search,44.0,False,False,0,
104854,2022-10-09,Wales,Organic,25.0,True,True,0,4.8
104855,2023-05-22,South East,Social,44.0,True,False,2,4.1
104856,2025-01-09,North East,Social,37.0,False,False,2,4.6
104857,2023-11-28,South West,Paid Search,34.0,True,False,1,2.9
104858,2023-04-22,Yorkshire,Paid Search,53.0,True,True,2,3.8
104859,2023-10-01,Yorkshire,Referral,29.0,True,False,0,4.4
104860,2023-10-10,Yorkshire,Affiliate,60.0,True,False,0,3.3
104861,2023-05-05,Yorkshire,Social,52.0,True,False,4,3.7
104862,2024-08-30,West Midlands,Social,28.0,False,True,0,5.0
104863,2024-12-28,South West,Social,57.0,True,False,2,3.0
104864,2025-01-24,North West,Paid Search,27.0,True,True,2,2.4
104865,2023-01-26,East of England,Referral,58.0,False,True,0,4.1
104866,2023-04-01,Yorkshire,Paid Search,45.0,True,False,1,5.0
104867,2024-07-19,West Midlands,Social,20.0,False,False,1,4.0
104868,2024-08-05,Wales,Paid Search,24.0,False,False,0,2.9
104869,2024-09-12,West Midlands,Email,36.0,True,False,0,4.5
104870,2024-06-27,East of England,Email,52.0,False,True,1,4.3
104871,2023-09-25,North West,Email,39.0,False,False,0,4.5
104872,2025-01-24,North West,Organic,38.0,True,True,1,5.0
104873,2023-12-11,Yorkshire,Social,42.0,False,False,1,2.9
104874,2023-09-28,North East,Social,18.0,True,False,1,4.7
104875,2023-09-21,North West,Email,52.0,False,False,1,4.0
104876,2024-06-27,South East,Organic,58.0,False,False,3,4.4
104877,2024-03-28,South East,Social,51.0,False,False,2,3.4
104878,2023-07-18,Scotland,Email,35.0,True,False,1,2.7
104879,2023-07-02,South West,Paid Search,29.0,False,True,0,5.0
104880,2024-01-06,South West,Social,,True,True,1,5.0
104881,2024-08-20,North West,Paid Search,26.0,False,False,0,5.0
104882,2024-10-01,Wales,Email,70.0,True,False,0,3.3
104883,2024-06-24,South East,Organic,40.0,True,False,0,3.9
104884,2023-07-19,Yorkshire,Referral,53.0,False,False,0,4.3
104885,2024-07-03,Wales,Paid Search,52.0,True,True,1,3.9
104886,2022-09-29,Wales,Organic,43.0,False,False,1,3.4
104887,2025-01-24,South West,Paid Search,29.0,True,False,2,4.4
104888,2024-04-13,West Midlands,Referral,48.0,False,True,0,2.9
104889,2023-08-09,South West,Paid Search,27.0,False,True,2,
104890,2024-04-01,West Midlands,Organic,49.0,False,True,0,5.0
104891,2023-07-29,West Midlands,Paid Search,28.0,True,True,3,3.7
104892,2024-02-01,Yorkshire,Email,35.0,False,False,0,4.7
104893,2023-11-13,East of England,Organic,35.0,True,True,1,3.8
104894,2024-09-29,North West,Social,59.0,False,False,1,4.2
104895,2023-12-18,North East,Paid Search,18.0,False,True,1,4.1
104896,2023-08-22,Wales,Organic,,True,False,0,2.7
104897,2024-09-04,North West,Paid Search,31.0,True,False,0,3.5
104898,2023-02-10,North West,Social,39.0,True,False,1,3.9
104899,2024-10-18,London,Paid Search,46.0,False,False,1,4.3
104900,2024-06-24,Scotland,Affiliate,45.0,True,True,1,
104901,2023-10-27,South East,Organic,,True,False,0,2.2
104902,2023-10-07,North East,Social,,True,True,0,4.5
104903,2023-01-08,Wales,Organic,67.0,False,False,4,2.8
104904,2025-01-24,Wales,Paid Search,51.0,False,True,0,3.4
104905,2023-08-12,North West,Referral,39.0,True,False,1,3.3
104906,2023-07-17,East of England,Email,34.0,True,False,2,3.3
104907,2023-08-22,Scotland,Social,33.0,True,True,3,3.9
104908,2025-01-24,North West,Email,58.0,False,False,0,3.6
104909,2024-06-06,Yorkshire,Paid Search,64.0,False,False,0,5.0
104910,2024-03-31,South East,Affiliate,54.0,False,True,1,4.0
104911,2023-12-07,North East,Organic,18.0,True,True,0,2.7
104912,2023-04-16,South East,Referral,18.0,True,True,0,3.4
104913,2024-05-08,West Midlands,Email,41.0,True,True,5,3.4
104914,2024-05-28,North West,Organic,39.0,False,False,1,4.6
104915,2024-07-20,Yorkshire,Social,41.0,False,False,0,3.1
104916,2024-12-11,East of England,Affiliate,57.0,True,True,1,3.1
104917,2024-07-05,North East,Paid Search,57.0,True,False,2,4.4
104918,2023-08-09,West Midlands,Organic,43.0,True,False,0,3.3
104919,2024-07-20,North West,Social,21.0,True,False,3,
104920,2024-05-17,London,Organic,25.0,False,True,1,3.4
104921,2025-01-24,Yorkshire,Organic,,True,False,1,4.7
104922,2024-07-01,North East,Email,46.0,False,False,0,4.7
104923,2023-02-01,London,Referral,25.0,False,True,2,3.8
104924,2023-09-05,North East,Social,,True,True,1,3.6
104925,2023-03-30,North West,Affiliate,18.0,True,False,0,3.6
104926,2023-09-20,North East,Paid Search,18.0,True,True,0,3.8
104927,2025-01-24,London,Paid Search,30.0,False,False,1,2.4
104928,2025-01-24,Wales,Paid Search,59.0,True,False,3,3.6
104929,2023-04-14,West Midlands,Organic,,False,False,0,4.8
104930,2024-02-14,North West,Social,20.0,False,False,2,3.2
104931,2023-08-05,North West,Paid Search,21.0,False,False,1,5.0
104932,2025-01-14,South East,Organic,51.0,False,False,3,2.8
104933,2024-07-31,South West,Email,35.0,True,False,1,3.1
104934,2024-04-14,LONDON,Social,59.0,False,True,2,3.4
104935,2023-12-06,Scotland,Social,51.0,False,False,0,4.5
104936,2023-06-30,North East,Social,53.0,True,False,0,
104937,2024-10-22,Scotland,Affiliate,30.0,True,True,0,2.9
104938,2024-04-03,Wales,Email,47.0,True,True,0,4.5
104939,2023-11-25,East of England,Referral,67.0,True,False,1,4.2
104940,2023-05-11,South West,Affiliate,43.0,True,False,1,2.5
104941,2023-01-30,North East,Referral,40.0,True,False,0,5.0
104942,2024-08-15,LONDON,Paid Search,35.0,False,False,1,4.6
104943,2024-01-28,West Midlands,Social,20.0,True,True,1,3.7
104944,2023-08-04,West Midlands,Organic,27.0,True,True,1,3.4
104945,2025-01-24,London,Paid Search,29.0,True,False,4,3.1
104946,2023-06-17,South East,Social,20.0,True,True,1,
104947,2025-01-24,South East,Paid Search,21.0,False,True,0,
104948,2024-07-21,North East,Social,18.0,True,True,0,4.5
