customer_id,signup_date,region,acquisition_channel,age,newsletter_opt_in,loyalty_member,support_tickets_12m,avg_satisfaction_score,age_missing_flag,satisfaction_missing_flag,recency_days,frequency,monetary_total,avg_order_value,median_order_value,order_value_std,active_span_days,distinct_categories_purchased,return_rate,favourite_category,orders_via_mobile_app,orders_via_store,orders_via_web,never_purchased_flag,tenure_days,tenure_months,orders_per_tenure_month,spend_per_tenure_month,engagement_score,support_tickets_per_order,segment,segment_hierarchical,pca_1,pca_2,segment_name
104079,2024-02-15,South West,Paid Search,25.0,False,False,0,3.9,0,1,58.0,7.0,193.95,27.707142857142856,32.68,12.893503162815131,236.0,4.0,0.0,Pet Supplies,3.0,1.0,3.0,0,351,11.5,0.6086956521739131,16.86521739130435,0,0.0,3,1,-0.687567226043587,0.10843810993859762,At-Risk / Lapsing
104080,2023-09-19,London,Organic,38.0,False,False,1,4.7,0,0,10.0,10.0,220.44,22.044,22.18,11.449829887140003,348.0,7.0,0.0,Beauty,6.0,1.0,3.0,0,500,16.4,0.6097560975609757,13.441463414634148,0,0.1,2,1,0.057857152593897204,-0.3350225519018889,Emerging Customers
104081,2023-11-03,Yorkshire,Paid Search,51.0,True,False,1,3.3,0,0,57.0,10.0,513.33,51.333000000000006,58.58,20.12870700158248,332.0,6.0,0.1,Groceries,7.0,0.0,3.0,0,455,14.9,0.6711409395973155,34.45167785234899,1,0.1,3,0,0.6671380505349561,0.6639233376144397,At-Risk / Lapsing
104082,2024-03-15,North West,Social,44.0,True,False,1,3.5,0,0,28.0,6.0,265.37,44.22833333333333,45.22,11.810453702828978,288.0,3.0,0.0,Groceries,0.0,3.0,3.0,0,322,10.6,0.5660377358490566,25.03490566037736,1,0.16666666666666666,2,0,-0.3953495863452012,-0.24315749702069028,Emerging Customers
104083,2023-07-05,Yorkshire,Affiliate,41.0,True,True,2,3.3,0,0,110.0,6.0,508.82000000000005,84.80333333333334,63.43000000000001,54.32561961603997,271.0,5.0,0.16666666666666666,Fashion,3.0,0.0,3.0,0,576,18.9,0.3174603174603175,26.921693121693128,2,0.3333333333333333,3,1,0.5430496824347921,1.823596417676862,At-Risk / Lapsing
104084,2024-07-03,Yorkshire,Paid Search,27.0,True,False,1,3.3,0,0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,212,7.0,0.0,0.0,1,1.0,1,2,-4.406767695403691,0.71364597003158,New / Low Engagement
104085,2023-08-16,North East,Email,75.0,False,False,1,3.8,0,0,14.0,26.0,1473.95,56.690384615384616,56.585,21.409386816211104,344.0,9.0,0.038461538461538464,Beauty,10.0,2.0,14.0,0,534,17.5,1.4857142857142858,84.22571428571429,0,0.038461538461538464,0,3,2.8126554830576604,-0.37593664878839395,High-Value Loyal
104086,2024-01-24,South East,Referral,30.0,True,False,3,4.2,0,0,131.0,4.0,103.95,25.9875,28.1,4.924560048031363,240.0,2.0,0.0,Toys & Kids,1.0,1.0,2.0,0,373,12.3,0.3252032520325203,8.451219512195122,1,0.75,3,0,-1.6870886265929859,0.7912991697839076,At-Risk / Lapsing
104087,2024-06-26,Yorkshire,Paid Search,43.0,True,True,2,3.9,0,1,231.0,2.0,47.55,23.775,23.775,4.150716805565036,5.0,2.0,0.0,Electronics,0.0,0.0,2.0,0,219,7.2,0.2777777777777778,6.604166666666666,2,1.0,3,0,-2.3442576707290645,0.719054337240758,At-Risk / Lapsing
104088,2022-08-20,North East,Affiliate,54.0,False,False,0,3.1,0,0,6.0,23.0,1334.72,58.03130434782609,50.49,35.4294567100146,383.0,8.0,0.08695652173913043,Beauty,12.0,2.0,9.0,0,895,29.4,0.7823129251700681,45.398639455782316,0,0.0,0,3,2.5550569535692573,0.570025810242402,High-Value Loyal
104089,2024-06-25,South East,Social,42.0,False,False,1,3.9,0,1,11.0,14.0,697.9200000000001,49.85142857142858,36.71,43.01642134690548,231.0,7.0,0.21428571428571427,Sports & Outdoors,5.0,0.0,9.0,0,220,7.2,1.9444444444444444,96.93333333333334,0,0.07142857142857142,0,1,1.931765834439219,-1.3454962261255297,High-Value Loyal
104090,2023-03-27,North West,Social,31.0,False,True,0,3.8,0,0,5.0,28.0,1827.96,65.28428571428572,68.49000000000001,27.19218194132568,373.0,10.0,0.07142857142857142,Electronics,12.0,4.0,12.0,0,676,22.2,1.2612612612612613,82.34054054054054,1,0.0,0,3,3.356544831004539,-0.27648538582706955,High-Value Loyal
104091,2024-07-23,South West,Social,52.0,True,False,2,4.7,0,0,70.0,6.0,185.22,30.87,30.255,19.255523882771925,140.0,4.0,0.0,Groceries,4.0,0.0,2.0,0,192,6.3,0.9523809523809524,29.400000000000002,1,0.3333333333333333,2,0,-0.5298218617819028,-0.4145195355784434,Emerging Customers
104092,2025-01-24,South East,Organic,24.0,False,False,0,3.3,0,0,30.0,1.0,37.43,37.43,37.43,0.0,0.0,1.0,0.0,Beauty,1.0,0.0,0.0,0,7,0.2,1.0,37.43,0,0.0,2,0,-1.5073623428756744,-1.6068176454663354,Emerging Customers
104093,2024-03-14,North West,Paid Search,64.0,True,False,2,4.4,0,0,8.0,17.0,627.1,36.88823529411765,30.06,22.94127019023089,303.0,8.0,0.23529411764705882,Groceries,5.0,0.0,12.0,0,323,10.6,1.6037735849056605,59.16037735849057,1,0.11764705882352941,0,1,1.7585302706061627,-0.9612287582407405,High-Value Loyal
104094,2023-12-22,North East,Organic,45.0,False,False,2,3.8,0,0,12.0,20.0,1060.42,53.021,48.269999999999996,37.114157307307664,361.0,7.0,0.1,Fashion,10.0,1.0,9.0,0,406,13.3,1.5037593984962405,79.73082706766917,0,0.1,0,1,2.1744880511974807,-0.7696407169332996,High-Value Loyal
104095,2023-07-15,Yorkshire,Email,38.0,False,False,2,4.3,0,0,45.0,23.0,1057.83,45.99260869565217,35.09,36.76792614338448,347.0,9.0,0.043478260869565216,Books & Media,9.0,1.0,13.0,0,566,18.6,1.2365591397849462,56.872580645161285,0,0.08695652173913043,0,1,2.1241240654493896,0.43259627761756075,High-Value Loyal
104096,2024-07-05,London,Referral,23.0,False,True,1,5.0,0,0,27.0,8.0,204.92999999999998,25.616249999999997,26.36,13.856738368544228,171.0,6.0,0.0,Beauty,4.0,0.0,4.0,0,210,6.9,1.1594202898550725,29.699999999999996,1,0.125,2,0,-0.014902530967779784,-0.906622836853047,Emerging Customers
104097,2024-10-16,Wales,Organic,26.0,False,True,0,3.8,0,0,40.0,2.0,34.91,17.455,17.455,5.805346673541555,63.0,2.0,0.0,Pet Supplies,0.0,0.0,2.0,0,107,3.5,0.5714285714285714,9.974285714285713,1,0.0,3,0,-2.1223106789363957,-0.7571399445677586,At-Risk / Lapsing
104098,2024-05-09,Yorkshire,Paid Search,40.0,False,True,0,5.0,0,0,81.0,8.0,228.73999999999998,28.592499999999998,22.784999999999997,17.545020254028938,183.0,5.0,0.125,Pet Supplies,1.0,1.0,6.0,0,267,8.8,0.9090909090909091,25.993181818181814,1,0.0,3,1,-0.2546990526870228,0.1467789215410599,At-Risk / Lapsing
104099,2023-05-11,Scotland,Paid Search,66.0,False,False,3,3.0,0,0,65.0,20.0,1278.99,63.9495,62.92,21.841509605384545,322.0,9.0,0.1,Homeware,9.0,2.0,9.0,0,631,20.7,0.9661835748792271,61.786956521739135,0,0.15,0,1,2.3116060917925165,1.0603992759491645,High-Value Loyal
104100,2023-06-10,North East,Affiliate,44.0,True,True,1,3.9,0,1,29.0,12.0,556.51,46.37583333333333,46.205,17.271199599508442,311.0,8.0,0.08333333333333333,Beauty,5.0,1.0,6.0,0,601,19.7,0.6091370558375635,28.249238578680202,2,0.08333333333333333,0,1,1.066311221763557,0.8268177218349559,High-Value Loyal
104101,2023-11-22,West Midlands,Paid Search,46.0,False,True,0,5.0,0,0,146.0,2.0,39.14,19.57,19.57,14.241130573097069,88.0,2.0,0.5,Toys & Kids,1.0,1.0,0.0,0,436,14.3,0.13986013986013984,2.737062937062937,1,0.0,3,0,-2.2721902063056953,2.0302687275207445,At-Risk / Lapsing
104102,2023-03-11,West Midlands,Referral,46.0,False,False,0,5.0,0,0,9.0,5.0,153.2,30.639999999999997,30.17,5.3482941205584416,374.0,4.0,0.0,Sports & Outdoors,1.0,1.0,3.0,0,692,22.7,0.22026431718061676,6.748898678414097,0,0.0,3,0,-0.7075967637533471,0.3619287844511018,At-Risk / Lapsing
104103,2023-05-22,Yorkshire,Paid Search,72.0,False,True,0,3.2,0,0,7.0,11.0,470.96,42.81454545454545,48.1,22.45631018829067,367.0,5.0,0.09090909090909091,Pet Supplies,2.0,1.0,8.0,0,620,20.4,0.5392156862745099,23.08627450980392,1,0.0,0,1,0.6709751160103381,0.05372790631423931,High-Value Loyal
104104,2023-11-29,North West,Paid Search,35.0,True,True,1,2.5,0,0,144.0,20.0,1416.18,70.809,65.44,34.54820993153891,233.0,9.0,0.15,Beauty,10.0,1.0,9.0,0,429,14.1,1.4184397163120568,100.43829787234043,2,0.05,0,1,2.5659880180236874,0.8635969949905576,High-Value Loyal
104105,2023-02-27,South East,Paid Search,61.0,True,False,0,3.9,0,1,52.0,18.0,1232.51,68.47277777777778,67.565,39.66482436403904,309.0,9.0,0.0,Fashion,7.0,1.0,10.0,0,704,23.1,0.7792207792207791,53.355411255411255,1,0.0,0,1,2.2288417742432345,1.1512518080812695,High-Value Loyal
104106,2025-01-24,South East,Organic,36.0,False,False,0,3.9,0,1,7.0,1.0,17.86,17.86,17.86,0.0,0.0,1.0,0.0,Electronics,0.0,1.0,0.0,0,7,0.2,1.0,17.86,0,0.0,2,0,-1.9571266151997189,-2.3754001530635733,Emerging Customers
104107,2025-01-24,West Midlands,Organic,32.0,True,False,0,3.3,0,0,18.0,1.0,46.93,46.93,46.93,0.0,0.0,1.0,0.0,Homeware,0.0,0.0,1.0,0,7,0.2,1.0,46.93,1,0.0,2,0,-1.1894065864682504,-1.8099933253261096,Emerging Customers
104108,2024-04-01,London,Referral,40.0,True,True,1,3.9,0,1,165.0,6.0,407.59000000000003,67.93166666666667,58.535,26.413172029626935,136.0,5.0,0.16666666666666666,Fashion,3.0,0.0,3.0,0,305,10.0,0.6,40.759,2,0.16666666666666666,3,1,0.27983571526442147,0.9885886025269857,At-Risk / Lapsing
104109,2024-05-28,Yorkshire,Social,40.0,True,False,2,4.3,0,0,84.0,4.0,92.74,23.185,23.465,14.194215958152343,117.0,3.0,0.25,Homeware,2.0,1.0,1.0,0,248,8.1,0.4938271604938272,11.449382716049383,1,0.5,3,0,-1.4482048475229512,0.5481194680265693,At-Risk / Lapsing
104110,2023-09-01,North East,Paid Search,48.0,True,True,1,3.9,0,0,35.0,15.0,660.58,44.03866666666667,41.82,32.521270372890825,328.0,6.0,0.06666666666666667,Homeware,9.0,1.0,5.0,0,518,17.0,0.8823529411764706,38.85764705882353,2,0.06666666666666667,0,1,1.085893346108845,0.4410928267173079,High-Value Loyal
104111,2024-12-14,North West,Social,18.0,True,False,1,4.5,0,0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,48,1.6,0.0,0.0,1,1.0,1,2,-4.415983767642037,-0.384554934709603,New / Low Engagement
104112,2025-01-24,London,Organic,43.0,True,False,0,4.5,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,1,0.0,1,2,-4.220970809170707,-1.4978805926880012,New / Low Engagement
104113,2025-01-06,London,Social,33.0,False,False,2,4.8,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,25,0.8,0.0,0.0,0,2.0,1,2,-4.367556947577354,-0.8342094744862897,New / Low Engagement
104114,2023-11-18,South East,Email,32.0,True,True,0,3.9,0,1,12.0,11.0,504.13,45.83,52.2,25.065493013304167,363.0,7.0,0.09090909090909091,Garden,1.0,2.0,8.0,0,440,14.5,0.7586206896551724,34.76758620689655,2,0.0,0,1,0.9790904345172424,-0.18039951145800218,High-Value Loyal
104115,2023-10-11,Yorkshire,Affiliate,24.0,True,False,0,5.0,0,0,164.0,11.0,575.19,52.290000000000006,35.65,49.54666345981332,212.0,5.0,0.09090909090909091,Groceries,3.0,1.0,7.0,0,478,15.7,0.7006369426751593,36.63630573248408,1,0.0,3,0,0.572893444513053,1.1705365965653365,At-Risk / Lapsing
104116,2024-09-02,Scotland,Social,36.0,True,True,0,4.5,0,0,97.0,3.0,59.97,19.99,26.68,13.44712980527815,51.0,3.0,0.3333333333333333,Beauty,1.0,0.0,2.0,0,151,5.0,0.6,11.994,2,0.0,3,0,-1.660295275462372,0.4616173350438031,At-Risk / Lapsing
104117,2023-04-29,Scotland,Organic,34.0,False,False,4,2.8,0,0,42.0,19.0,1084.15,57.06052631578948,64.02,22.592748461418672,351.0,9.0,0.05263157894736842,Toys & Kids,8.0,0.0,11.0,0,643,21.1,0.9004739336492891,51.38151658767772,0,0.21052631578947367,0,1,2.0867765475799858,0.8186786325469143,High-Value Loyal
104118,2022-11-09,South West,Organic,35.0,False,False,1,3.9,0,0,9.0,16.0,723.72,45.2325,36.59,40.758775823945776,311.0,7.0,0.0625,Electronics,7.0,2.0,7.0,0,814,26.7,0.599250936329588,27.10561797752809,0,0.0625,0,1,1.4687428081523615,0.5965589790958934,High-Value Loyal
104119,2023-12-17,West Midlands,Organic,20.0,False,False,1,4.6,0,0,14.0,9.0,343.94,38.215555555555554,31.46,39.771833975538236,302.0,6.0,0.2222222222222222,Electronics,2.0,1.0,6.0,0,411,13.5,0.6666666666666666,25.477037037037036,0,0.1111111111111111,2,0,0.3998650190124445,-0.042782225484755,Emerging Customers
104120,2024-12-04,East Of England,Organic,42.0,False,False,1,3.4,0,0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,58,1.9,0.0,0.0,0,1.0,1,2,-4.433555910959079,-0.3255873841692944,New / Low Engagement
104121,2023-08-13,North East,Paid Search,31.0,True,False,1,4.2,0,0,71.0,10.0,500.35,50.035000000000004,48.21,19.327122709348703,298.0,5.0,0.2,Fashion,3.0,3.0,4.0,0,537,17.6,0.5681818181818181,28.428977272727273,1,0.1,3,0,0.49043071385421766,1.2148313539806248,At-Risk / Lapsing
104122,2024-06-18,South East,Paid Search,41.0,True,False,1,3.1,1,0,127.0,6.0,424.5,70.75,70.595,11.214661831727252,83.0,5.0,0.16666666666666666,Garden,3.0,0.0,3.0,0,227,7.5,0.8,56.6,1,0.16666666666666666,2,0,0.5094029133270158,0.4503386602747743,Emerging Customers
104123,2024-05-14,South East,Affiliate,34.0,False,False,1,5.0,0,0,79.0,7.0,207.06,29.580000000000002,31.34,13.075654222001027,196.0,5.0,0.0,Electronics,2.0,2.0,3.0,0,262,8.6,0.813953488372093,24.07674418604651,0,0.14285714285714285,2,1,-0.4326613024104112,-0.09902986662181441,Emerging Customers
104124,2024-02-11,North West,Affiliate,31.0,True,True,1,3.5,0,0,6.0,20.0,1157.74,57.887,57.495000000000005,16.256258746127678,341.0,9.0,0.05,Electronics,4.0,2.0,14.0,0,355,11.7,1.7094017094017095,98.95213675213675,2,0.05,0,3,2.7068892118649654,-1.2829973389886056,High-Value Loyal
104125,2024-04-20,South East,Paid Search,42.0,True,False,1,3.9,0,1,39.0,10.0,384.7,38.47,38.32,15.731023841794629,227.0,7.0,0.2,Books & Media,4.0,1.0,5.0,0,286,9.4,1.0638297872340425,40.92553191489361,1,0.1,2,1,0.6976823163254001,-0.058809610405687475,Emerging Customers
104126,2024-02-15,Wales,Affiliate,34.0,True,False,1,5.0,0,0,13.0,6.0,307.74,51.29,28.53,63.4838839391542,338.0,5.0,0.0,Garden,3.0,0.0,3.0,0,351,11.5,0.5217391304347826,26.76,1,0.16666666666666666,2,1,0.09227765905707642,-0.47261948223063616,Emerging Customers
104127,2025-01-24,Wales,Email,22.0,False,False,1,4.9,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,0,1.0,1,2,-4.225929706844649,-1.5550181508239027,New / Low Engagement
104128,2024-12-19,Yorkshire,Paid Search,29.0,True,False,2,4.3,0,0,8.0,2.0,74.57,37.285,37.285,18.660547955512985,14.0,2.0,0.0,Beauty,1.0,0.0,1.0,0,43,1.4,1.4285714285714286,53.26428571428571,1,1.0,2,0,-0.6238604041551493,-2.3537263536478052,Emerging Customers
104129,2022-12-27,South East,Referral,19.0,False,False,1,1.5,0,0,101.0,18.0,1212.95,67.38611111111112,58.769999999999996,31.77784432382538,278.0,9.0,0.1111111111111111,Homeware,9.0,3.0,6.0,0,766,25.2,0.7142857142857143,48.13293650793651,0,0.05555555555555555,0,1,2.155859016274019,1.8194434183651627,High-Value Loyal
104130,2025-01-24,Wales,Affiliate,56.0,False,True,3,3.6,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,1,3.0,1,2,-4.220970809170707,-1.4978805926880012,New / Low Engagement
104131,2024-12-13,North East,Social,58.0,True,False,0,5.0,0,0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,49,1.6,0.0,0.0,1,0.0,1,2,-4.418438776807502,-0.37424990058615826,New / Low Engagement
104132,2024-05-02,Scotland,Email,59.0,True,False,0,4.3,0,0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,274,9.0,0.0,0.0,1,0.0,1,2,-4.368268913953981,0.9731140867822772,New / Low Engagement
104133,2024-06-06,Unknown,Organic,33.0,True,True,1,3.9,0,1,76.0,5.0,145.6,29.119999999999997,30.02,10.989151468607574,166.0,4.0,0.0,Electronics,2.0,1.0,2.0,0,239,7.9,0.6329113924050632,18.430379746835442,2,0.2,3,0,-0.9375018007516677,0.03192984400332024,At-Risk / Lapsing
104134,2024-07-23,East Of England,Social,58.0,True,True,0,3.8,0,0,54.0,5.0,80.24,16.048,11.69,7.476377465056189,139.0,4.0,0.2,Fashion,1.0,0.0,4.0,0,192,6.3,0.7936507936507937,12.736507936507936,2,0.0,3,0,-1.21475048144292,-0.045433595945391786,At-Risk / Lapsing
104135,2023-12-22,Yorkshire,Email,46.0,True,True,0,2.9,0,0,3.0,39.0,2808.97,72.02487179487179,68.64,31.467141330851177,379.0,9.0,0.07692307692307693,Sports & Outdoors,10.0,3.0,26.0,0,406,13.3,2.932330827067669,211.20075187969923,2,0.0,0,3,4.424811725417543,-1.8412219317592025,High-Value Loyal
104136,2024-01-04,West Midlands,Social,30.0,True,True,0,3.6,0,0,12.0,8.0,167.28,20.91,20.15,16.139223737749685,313.0,6.0,0.125,Garden,3.0,1.0,4.0,0,393,12.9,0.6201550387596899,12.967441860465115,2,0.0,2,0,-0.31345754777514717,-0.22567085918463628,Emerging Customers
104137,2023-04-05,North West,Organic,33.0,False,True,2,2.8,0,0,59.0,11.0,654.13,59.46636363636364,51.75,30.636762972849226,314.0,6.0,0.09090909090909091,Sports & Outdoors,1.0,0.0,10.0,0,667,21.9,0.5022831050228311,29.8689497716895,1,0.18181818181818182,0,0,0.9468106276738584,1.3777931310392628,High-Value Loyal
104138,2025-01-24,North West,Social,39.0,True,False,1,3.5,0,0,19.0,1.0,26.78,26.78,26.78,0.0,0.0,1.0,0.0,Toys & Kids,1.0,0.0,0.0,0,7,0.2,1.0,26.78,1,1.0,2,0,-1.762917881478347,-1.7910842022674363,Emerging Customers
104139,2025-01-24,West Midlands,Referral,41.0,False,True,0,4.1,1,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,1,0.0,1,2,-4.220970809170707,-1.4978805926880012,New / Low Engagement
104140,2024-03-13,South West,Referral,46.0,True,False,1,2.2,0,0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,324,10.6,0.0,0.0,1,1.0,1,2,-4.3332223920616775,1.1628594822781424,New / Low Engagement
104141,2024-09-27,Wales,Paid Search,41.0,False,True,2,4.6,0,0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,126,4.1,0.0,0.0,1,2.0,1,2,-4.445240443697411,0.2645875997282797,New / Low Engagement
104142,2023-04-20,South East,Organic,36.0,False,False,1,5.0,0,0,20.0,36.0,2495.62,69.32277777777777,69.445,34.081923119038684,369.0,10.0,0.05555555555555555,Fashion,21.0,2.0,13.0,0,652,21.4,1.6822429906542058,116.6177570093458,0,0.027777777777777776,0,3,3.7678616910611455,0.12773981819940236,High-Value Loyal
104143,2023-07-17,London,Paid Search,59.0,False,True,1,2.3,0,0,58.0,4.0,103.06,25.765,26.435000000000002,9.640845398615207,332.0,4.0,0.0,Garden,3.0,0.0,1.0,0,564,18.5,0.21621621621621623,5.570810810810811,1,0.25,3,0,-1.3321536761241144,1.0477863830650185,At-Risk / Lapsing
104144,2024-04-17,Scotland,Social,40.0,False,True,0,5.0,0,0,230.0,1.0,31.71,31.71,31.71,0.0,0.0,1.0,0.0,Garden,1.0,0.0,0.0,0,289,9.5,0.10526315789473684,3.3378947368421055,1,0.0,3,0,-2.7269270670942194,1.03099650010134,At-Risk / Lapsing
104145,2024-07-14,South West,Paid Search,39.0,True,True,2,4.6,0,0,120.0,5.0,293.90999999999997,58.782,53.99,17.283269945238953,88.0,5.0,0.0,Electronics,2.0,2.0,1.0,0,201,6.6,0.7575757575757576,44.53181818181818,2,0.4,2,1,0.01792396277447285,0.11638636444108905,Emerging Customers
104146,2023-03-13,Yorkshire,Affiliate,38.0,False,False,2,4.3,0,0,18.0,24.0,1642.45,68.43541666666667,67.61,25.85226825119769,362.0,9.0,0.0,Groceries,7.0,4.0,13.0,0,690,22.7,1.0572687224669604,72.3546255506608,0,0.08333333333333333,0,3,2.8415774514673777,0.34977013582262556,High-Value Loyal
104147,2025-01-03,Wales,Social,40.0,False,False,1,4.0,0,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,28,0.9,0.0,0.0,0,1.0,1,2,-4.378334308958191,-0.7679174735660567,New / Low Engagement
104148,2024-05-04,South West,Organic,23.0,False,False,0,4.2,0,0,46.0,4.0,104.54,26.135,23.01,12.113181525374195,187.0,3.0,0.0,Beauty,2.0,0.0,2.0,0,272,8.9,0.449438202247191,11.746067415730337,0,0.0,3,0,-1.3926820168376253,-0.13268396931609586,At-Risk / Lapsing
104149,2024-01-12,South West,Email,28.0,False,False,2,4.8,0,0,118.0,5.0,160.76,32.152,29.31,10.523070844577644,235.0,5.0,0.2,Electronics,3.0,0.0,2.0,0,385,12.6,0.39682539682539686,12.758730158730158,0,0.4,3,0,-0.8506657267260909,1.0871569685112425,At-Risk / Lapsing
104150,2023-08-06,Yorkshire,Paid Search,73.0,True,False,1,4.2,0,0,39.0,9.0,359.7,39.96666666666667,37.18,12.308391446488859,326.0,8.0,0.1111111111111111,Toys & Kids,4.0,0.0,5.0,0,544,17.9,0.5027932960893855,20.09497206703911,1,0.1111111111111111,3,1,0.48359735852537106,0.8892979553069928,At-Risk / Lapsing
104151,2024-03-31,London,Paid Search,20.0,False,False,1,5.0,0,0,16.0,10.0,288.9,28.889999999999997,20.990000000000002,19.900546056159698,247.0,6.0,0.2,Toys & Kids,4.0,0.0,6.0,0,306,10.1,0.9900990099009901,28.603960396039604,0,0.1,2,0,0.3365875392275547,-0.5128498865090549,Emerging Customers
104152,2024-04-17,South East,Paid Search,45.0,False,True,1,3.4,0,0,5.0,3.0,92.88,30.959999999999997,36.39,13.135596674685166,246.0,3.0,0.3333333333333333,Groceries,0.0,0.0,3.0,0,289,9.5,0.3157894736842105,9.776842105263157,1,0.3333333333333333,3,0,-1.1533463881446442,-0.4819828214987576,At-Risk / Lapsing
104153,2023-04-01,South West,Social,45.0,False,True,1,5.0,0,0,40.0,3.0,165.25,55.083333333333336,37.72,50.66776325567701,105.0,3.0,0.0,Groceries,2.0,0.0,1.0,0,671,22.0,0.13636363636363635,7.511363636363637,1,0.3333333333333333,3,0,-0.8700907480262271,1.2808690313193871,At-Risk / Lapsing
104154,2023-09-03,West Midlands,Referral,54.0,False,False,1,3.9,0,0,352.0,1.0,14.15,14.15,14.15,0.0,0.0,1.0,1.0,Electronics,0.0,0.0,1.0,0,516,17.0,0.058823529411764705,0.8323529411764706,0,1.0,3,0,-2.7921671955322864,3.46949299673962,At-Risk / Lapsing
104155,2022-12-23,South West,Paid Search,46.0,False,False,1,3.6,0,0,34.0,31.0,2008.87,64.80225806451612,72.46,27.50482911656029,360.0,9.0,0.0967741935483871,Electronics,10.0,2.0,19.0,0,770,25.3,1.225296442687747,79.40197628458498,0,0.03225806451612903,0,3,3.1498739942770113,0.9673588395072887,High-Value Loyal
104156,2023-06-28,West Midlands,Email,66.0,False,False,3,4.1,0,0,68.0,10.0,606.58,60.658,58.760000000000005,26.421163991517606,314.0,7.0,0.2,Pet Supplies,4.0,2.0,4.0,0,583,19.2,0.5208333333333334,31.592708333333338,0,0.3,3,1,0.9785324045042079,1.3766040046198629,At-Risk / Lapsing
104157,2023-11-20,London,Paid Search,44.0,True,False,1,3.7,0,0,14.0,33.0,2090.43,63.346363636363634,63.22,32.45336286679143,377.0,10.0,0.15151515151515152,Fashion,11.0,3.0,19.0,0,438,14.4,2.2916666666666665,145.16875,1,0.030303030303030304,0,3,3.7280869862046515,-0.6581714041697534,High-Value Loyal
104158,2023-09-17,East Of England,Organic,59.0,False,True,1,5.0,0,0,99.0,6.0,166.26,27.709999999999997,28.595,5.021457955614086,166.0,5.0,0.0,Toys & Kids,3.0,0.0,3.0,0,502,16.5,0.36363636363636365,10.076363636363636,1,0.16666666666666666,3,0,-0.8459809666606033,1.0475128463665857,At-Risk / Lapsing
104159,2023-11-13,Wales,Social,55.0,True,False,0,3.3,0,0,48.0,10.0,377.16999999999996,37.717,39.834999999999994,15.095362091273817,325.0,6.0,0.0,Groceries,2.0,1.0,7.0,0,445,14.6,0.684931506849315,25.833561643835615,1,0.0,3,0,0.28848180128583667,0.34371224023340025,At-Risk / Lapsing
104160,2024-07-19,Scotland,Referral,61.0,False,True,2,5.0,0,0,59.0,5.0,79.97,15.994,14.5,11.052591551305966,92.0,4.0,0.2,Toys & Kids,1.0,1.0,3.0,0,196,6.4,0.78125,12.495312499999999,1,0.4,3,0,-1.2400671194265538,-0.04207683951858376,At-Risk / Lapsing
104161,2024-01-21,South East,Affiliate,41.0,True,True,1,4.5,0,0,52.0,15.0,478.99,31.932666666666666,27.24,17.799531882555094,245.0,7.0,0.2,Garden,3.0,3.0,9.0,0,376,12.4,1.2096774193548387,38.62822580645161,2,0.06666666666666667,0,1,0.9392756452393696,0.3195703776993454,High-Value Loyal
104162,2024-01-11,Scotland,Social,46.0,True,True,1,3.1,0,0,41.0,17.0,850.37,50.021764705882354,48.09,25.922174444694573,351.0,9.0,0.11764705882352941,Groceries,8.0,2.0,7.0,0,386,12.7,1.3385826771653544,66.95826771653543,2,0.058823529411764705,0,1,1.9321029339649738,0.08936074019832907,High-Value Loyal
104163,2023-09-29,North East,Organic,36.0,True,False,0,3.9,0,1,102.0,6.0,161.57,26.92833333333333,23.700000000000003,9.754134337124267,276.0,5.0,0.16666666666666666,Pet Supplies,4.0,1.0,1.0,0,490,16.1,0.37267080745341613,10.035403726708074,1,0.0,3,0,-0.821075933668858,1.3113865754571903,At-Risk / Lapsing
