customer_id,signup_date,region,acquisition_channel,age,newsletter_opt_in,loyalty_member,support_tickets_12m,avg_satisfaction_score,age_missing_flag,satisfaction_missing_flag,recency_days,frequency,monetary_total,avg_order_value,median_order_value,order_value_std,active_span_days,distinct_categories_purchased,return_rate,favourite_category,orders_via_mobile_app,orders_via_store,orders_via_web,never_purchased_flag,tenure_days,tenure_months,orders_per_tenure_month,spend_per_tenure_month,engagement_score,support_tickets_per_order
106269,2023-08-06,North East,Email,26.0,False,True,0,4.1,0,0,20.0,28.0,1972.7,70.45357142857144,65.23,33.49776036894781,355.0,10.0,0.07142857142857142,Garden,5.0,7.0,16.0,0,544,17.9,1.564245810055866,110.20670391061454,1,0.0
106270,2023-08-13,Wales,Organic,32.0,True,False,1,2.7,0,0,12.0,8.0,207.91,25.98875,24.375,9.73055047260945,324.0,4.0,0.25,Fashion,1.0,1.0,6.0,0,537,17.6,0.45454545454545453,11.813068181818181,1,0.125
106271,2024-12-09,London,Social,27.0,True,False,2,3.7,0,0,35.0,2.0,114.45,57.225,57.225,23.341594846967936,24.0,2.0,0.0,Pet Supplies,0.0,0.0,2.0,0,53,1.7,1.1764705882352942,67.32352941176471,1,1.0
106272,2024-05-30,London,Email,52.0,False,False,0,5.0,0,0,67.0,6.0,164.88,27.48,27.689999999999998,11.487131930991305,189.0,5.0,0.0,Sports & Outdoors,2.0,2.0,2.0,0,246,8.1,0.7407407407407408,20.355555555555554,0,0.0
106273,2022-12-29,South East,Referral,46.0,False,True,0,5.0,0,0,35.0,24.0,1861.61,77.56708333333333,82.22,26.64549484380079,352.0,9.0,0.0,Pet Supplies,12.0,0.0,12.0,0,764,25.1,0.9561752988047808,74.16772908366534,1,0.0
106274,2023-10-22,Yorkshire,Paid Search,45.0,True,True,0,3.9,0,0,137.0,16.0,1110.03,69.376875,62.879999999999995,34.515866442116156,250.0,8.0,0.1875,Homeware,5.0,0.0,11.0,0,467,15.3,1.0457516339869282,72.55098039215686,2,0.0
106275,2025-01-15,South West,Paid Search,18.0,False,False,0,3.3,0,0,16.0,1.0,35.57,35.57,35.57,0.0,0.0,1.0,0.0,Books & Media,1.0,0.0,0.0,0,16,0.5,1.0,35.57,0,0.0
106276,2023-08-24,Unknown,Organic,66.0,True,False,0,5.0,0,0,6.0,14.0,658.99,47.07071428571429,50.715,19.71291551019503,319.0,9.0,0.21428571428571427,Toys & Kids,6.0,0.0,8.0,0,526,17.3,0.8092485549132947,38.09190751445087,1,0.0
106277,2023-07-08,West Midlands,Organic,36.0,True,False,0,4.3,0,0,45.0,5.0,137.84,27.568,33.68,13.87697265256367,273.0,4.0,0.0,Fashion,1.0,1.0,3.0,0,573,18.8,0.26595744680851063,7.3319148936170215,1,0.0
106278,2025-01-24,North West,Email,64.0,False,False,0,4.5,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,0,0.0
106279,2024-01-24,London,Paid Search,51.0,False,True,0,3.9,0,1,9.0,29.0,2114.79,72.92379310344828,79.99,32.58660498401508,372.0,8.0,0.0,Fashion,6.0,3.0,20.0,0,373,12.3,2.357723577235772,171.9341463414634,1,0.0
106280,2025-01-24,West Midlands,Email,38.0,True,False,1,5.0,0,0,13.0,2.0,62.58,31.29,31.29,10.719738802788058,17.0,2.0,0.5,Fashion,2.0,0.0,0.0,0,7,0.2,2.0,62.58,1,0.5
106281,2024-09-10,West Midlands,Social,68.0,False,True,3,4.3,0,0,51.0,6.0,230.88,38.48,40.14,21.52110406089799,52.0,5.0,0.0,Toys & Kids,2.0,0.0,4.0,0,143,4.7,1.276595744680851,49.123404255319144,1,0.5
106282,2024-12-26,West Midlands,Email,48.0,False,True,0,4.6,0,0,26.0,3.0,41.15,13.716666666666667,16.75,9.567697389306025,16.0,3.0,0.0,Toys & Kids,1.0,1.0,1.0,0,36,1.2,2.5,34.291666666666664,1,0.0
106283,2023-11-14,London,Social,38.0,False,False,3,3.1,0,0,20.0,23.0,1467.68,63.81217391304348,65.98,24.859228934967124,368.0,9.0,0.0,Books & Media,12.0,0.0,11.0,0,444,14.6,1.5753424657534247,100.52602739726028,0,0.13043478260869565
106284,2024-04-24,North West,Email,36.0,False,False,0,3.3,0,0,35.0,7.0,404.45,57.778571428571425,42.81,31.58621240803832,252.0,4.0,0.14285714285714285,Pet Supplies,2.0,2.0,3.0,0,282,9.3,0.7526881720430108,43.48924731182795,0,0.0
106285,2024-06-02,Wales,Organic,54.0,False,False,1,3.0,0,0,116.0,2.0,47.69,23.845,23.845,4.065863991822648,71.0,2.0,0.5,Pet Supplies,1.0,0.0,1.0,0,243,8.0,0.25,5.96125,0,0.5
106286,2024-04-01,North West,Organic,34.0,True,True,0,4.4,0,0,28.0,5.0,144.73000000000002,28.946000000000005,34.5,11.027034052726961,253.0,4.0,0.0,Books & Media,2.0,0.0,3.0,0,305,10.0,0.5,14.473000000000003,2,0.0
106287,2024-01-09,Wales,Social,36.0,True,False,1,3.3,0,0,34.0,29.0,1622.53,55.94931034482759,52.96,23.7865445054003,360.0,10.0,0.13793103448275862,Books & Media,10.0,2.0,17.0,0,388,12.7,2.283464566929134,127.75826771653544,1,0.034482758620689655
106288,2023-08-16,London,Organic,33.0,True,True,1,2.8,0,0,17.0,17.0,847.06,49.827058823529406,56.68,24.014416962708538,378.0,8.0,0.058823529411764705,Books & Media,9.0,0.0,8.0,0,534,17.5,0.9714285714285714,48.40342857142857,2,0.058823529411764705
106289,2022-08-18,East Of England,Organic,31.0,False,False,0,3.5,0,0,311.0,7.0,422.0,60.285714285714285,61.77,20.097231034102563,83.0,6.0,0.0,Sports & Outdoors,5.0,0.0,2.0,0,897,29.5,0.23728813559322035,14.305084745762711,0,0.0
106290,2025-01-24,South East,Referral,32.0,True,False,1,4.1,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,1,1.0
106291,2022-09-14,West Midlands,Email,64.0,False,True,2,1.5,0,0,71.0,31.0,1680.79,54.219032258064516,57.79,26.90479986357313,315.0,9.0,0.12903225806451613,Pet Supplies,11.0,6.0,14.0,0,870,28.6,1.083916083916084,58.76888111888111,1,0.06451612903225806
106292,2023-05-17,North East,Paid Search,54.0,True,False,5,2.6,0,0,16.0,21.0,1113.9,53.042857142857144,50.04,24.40004798004651,362.0,9.0,0.14285714285714285,Sports & Outdoors,7.0,3.0,11.0,0,625,20.5,1.024390243902439,54.336585365853665,1,0.23809523809523808
106293,2023-07-18,South West,Email,44.0,True,True,0,3.4,0,0,14.0,28.0,1779.97,63.57035714285714,59.775000000000006,29.44206407344366,356.0,10.0,0.0,Groceries,10.0,5.0,13.0,0,563,18.5,1.5135135135135136,96.2145945945946,2,0.0
106294,2023-03-11,Yorkshire,Paid Search,34.0,True,False,1,3.1,0,0,18.0,29.0,2119.53,73.08724137931036,72.87,42.73771627167539,374.0,10.0,0.034482758620689655,Pet Supplies,11.0,2.0,16.0,0,692,22.7,1.277533039647577,93.37136563876653,1,0.034482758620689655
106295,2024-09-23,East Of England,Organic,34.0,True,False,2,3.9,0,1,58.0,3.0,142.1,47.36666666666667,36.63,20.486630599816387,33.0,2.0,0.3333333333333333,Homeware,0.0,0.0,3.0,0,130,4.3,0.6976744186046512,33.04651162790697,1,0.6666666666666666
106296,2024-01-03,East Of England,Paid Search,36.0,True,True,1,3.3,0,0,97.0,12.0,391.08,32.589999999999996,33.125,13.542831716782533,261.0,6.0,0.0,Pet Supplies,4.0,0.0,8.0,0,394,12.9,0.9302325581395349,30.31627906976744,2,0.08333333333333333
106297,2024-01-04,South West,Paid Search,64.0,True,False,1,2.6,0,0,8.0,7.0,139.55,19.935714285714287,21.5,11.601002624978667,333.0,6.0,0.0,Garden,4.0,1.0,2.0,0,393,12.9,0.5426356589147286,10.817829457364342,1,0.14285714285714285
106298,2023-09-02,Yorkshire,Organic,45.0,False,False,0,2.1,0,0,11.0,15.0,636.4300000000001,42.42866666666667,43.39,17.007147181055828,384.0,7.0,0.06666666666666667,Beauty,7.0,0.0,8.0,0,517,17.0,0.8823529411764706,37.43705882352941,0,0.0
106299,2023-10-05,Yorkshire,Social,51.0,True,False,5,2.1,0,0,265.0,5.0,373.75,74.75,63.97,21.744167033942684,121.0,5.0,0.0,Groceries,1.0,0.0,4.0,0,484,15.9,0.31446540880503143,23.5062893081761,1,1.0
106300,2023-07-10,London,Organic,44.0,True,False,0,5.0,0,0,43.0,15.0,653.76,43.583999999999996,37.33,31.565671181567755,353.0,8.0,0.06666666666666667,Pet Supplies,5.0,3.0,7.0,0,571,18.8,0.7978723404255319,34.77446808510638,1,0.0
106301,2024-09-26,North East,Paid Search,29.0,True,False,2,2.9,0,0,65.0,3.0,63.36,21.12,27.29,10.83431123791448,78.0,3.0,0.0,Homeware,0.0,0.0,3.0,0,127,4.2,0.7142857142857143,15.085714285714285,1,0.6666666666666666
106302,2024-03-18,Unknown,Paid Search,42.0,True,False,2,3.8,0,0,49.0,11.0,339.77,30.888181818181817,28.45,16.76865398186856,254.0,4.0,0.18181818181818182,Beauty,5.0,0.0,6.0,0,319,10.5,1.0476190476190477,32.359047619047615,1,0.18181818181818182
106303,2022-07-08,North West,Paid Search,27.0,False,False,1,3.9,0,0,55.0,11.0,568.66,51.696363636363635,48.34,10.803501536749343,296.0,6.0,0.18181818181818182,Electronics,1.0,0.0,10.0,0,938,30.8,0.35714285714285715,18.46298701298701,0,0.09090909090909091
106304,2025-01-24,South East,Social,57.0,False,True,0,5.0,0,0,7.0,2.0,98.67,49.335,49.335,14.177490962790277,6.0,2.0,0.0,Toys & Kids,0.0,0.0,2.0,0,7,0.2,2.0,98.67,1,0.0
106305,2023-04-11,East Of England,Organic,31.0,True,False,0,3.9,0,1,30.0,31.0,2184.68,70.47354838709677,65.77,34.903207736862534,361.0,10.0,0.0967741935483871,Books & Media,6.0,2.0,23.0,0,661,21.7,1.4285714285714286,100.67649769585253,1,0.0
106306,2024-10-15,South West,Social,34.0,True,True,1,3.3,0,0,7.0,4.0,108.03,27.0075,24.189999999999998,12.095405119300471,88.0,4.0,0.0,Toys & Kids,2.0,1.0,1.0,0,108,3.5,1.1428571428571428,30.865714285714287,2,0.25
106307,2025-01-13,Wales,Organic,52.0,True,False,1,3.9,0,1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,18,0.6,0.0,0.0,1,1.0
106308,2024-01-14,Wales,Paid Search,32.0,False,True,2,3.9,0,0,52.0,11.0,485.54999999999995,44.14090909090908,40.83,12.768354987660276,328.0,6.0,0.09090909090909091,Electronics,6.0,0.0,5.0,0,383,12.6,0.873015873015873,38.535714285714285,1,0.18181818181818182
106309,2024-11-16,Wales,Email,38.0,True,False,1,3.6,0,0,35.0,6.0,254.88,42.48,43.385000000000005,9.593929330571495,40.0,5.0,0.0,Beauty,1.0,0.0,5.0,0,76,2.5,2.4,101.952,1,0.16666666666666666
106310,2024-01-23,East Of England,Social,18.0,False,True,0,4.5,0,0,83.0,11.0,470.16999999999996,42.74272727272727,42.19,14.670136393987,310.0,6.0,0.09090909090909091,Groceries,6.0,0.0,5.0,0,374,12.3,0.8943089430894309,38.225203252032514,1,0.0
106311,2024-10-24,North East,Email,37.0,True,False,0,3.9,0,1,11.0,4.0,123.25,30.8125,28.285,21.53313628650813,59.0,4.0,0.0,Toys & Kids,2.0,0.0,2.0,0,99,3.3,1.2121212121212122,37.34848484848485,1,0.0
106312,2023-10-17,London,Organic,49.0,False,True,1,2.9,0,0,60.0,18.0,1129.53,62.751666666666665,52.945,36.67199560652114,257.0,8.0,0.16666666666666666,Toys & Kids,10.0,0.0,8.0,0,472,15.5,1.1612903225806452,72.87290322580645,1,0.05555555555555555
106313,2022-12-09,West Midlands,Organic,33.0,True,False,0,3.5,0,0,41.0,9.0,354.37,39.37444444444444,40.72,24.93733150875967,341.0,5.0,0.2222222222222222,Homeware,5.0,1.0,3.0,0,784,25.8,0.3488372093023256,13.735271317829458,1,0.0
106314,2025-01-17,Scotland,Social,48.0,True,True,0,4.8,0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,14,0.5,0.0,0.0,2,0.0
106315,2023-12-26,East Of England,Affiliate,41.0,True,False,2,2.1,0,0,69.0,6.0,154.99,25.831666666666667,28.775,8.76867473833228,252.0,6.0,0.0,Beauty,4.0,0.0,2.0,0,402,13.2,0.4545454545454546,11.741666666666667,1,0.3333333333333333
106316,2024-08-05,North West,Organic,55.0,False,False,0,3.8,0,0,56.0,3.0,45.17,15.056666666666667,21.04,10.4414765877884,112.0,3.0,0.0,Groceries,1.0,0.0,2.0,0,179,5.9,0.5084745762711864,7.65593220338983,0,0.0
106317,2024-06-18,North West,Social,31.0,False,True,2,3.8,0,0,47.0,11.0,509.8,46.345454545454544,30.43,49.318905576591284,195.0,8.0,0.18181818181818182,Garden,2.0,1.0,8.0,0,227,7.5,1.4666666666666666,67.97333333333333,1,0.18181818181818182
106318,2023-11-26,North East,Organic,38.0,False,True,1,3.6,0,0,22.0,7.0,155.86,22.26571428571429,22.03,10.981564638281828,323.0,5.0,0.14285714285714285,Electronics,0.0,0.0,7.0,0,432,14.2,0.49295774647887325,10.97605633802817,1,0.14285714285714285
106319,2024-01-22,East Of England,Affiliate,41.0,True,False,0,3.4,1,0,30.0,10.0,247.86,24.786,24.545,8.636053882802416,298.0,8.0,0.2,Homeware,2.0,1.0,7.0,0,375,12.3,0.8130081300813008,20.151219512195123,1,0.0
106320,2024-06-10,East Of England,Paid Search,40.0,False,False,1,3.8,0,0,103.0,3.0,91.13,30.376666666666665,36.4,20.586831551584947,124.0,2.0,0.0,Toys & Kids,1.0,0.0,2.0,0,235,7.7,0.38961038961038963,11.835064935064935,0,0.3333333333333333
106321,2024-08-20,South East,Organic,36.0,True,False,0,4.9,0,0,60.0,3.0,66.11,22.036666666666665,21.46,12.674842536825983,79.0,3.0,0.3333333333333333,Sports & Outdoors,0.0,0.0,3.0,0,164,5.4,0.5555555555555555,12.242592592592592,1,0.0
106322,2022-09-21,Yorkshire,Organic,53.0,False,False,4,3.7,0,0,101.0,16.0,889.17,55.573125,57.07,26.006012309656395,288.0,8.0,0.0,Fashion,5.0,0.0,11.0,0,863,28.4,0.5633802816901409,31.30880281690141,0,0.25
106323,2023-10-07,Scotland,Email,33.0,False,False,3,3.3,0,0,50.0,23.0,1701.08,73.96,70.83,39.815902944335285,334.0,10.0,0.0,Pet Supplies,9.0,0.0,14.0,0,482,15.8,1.4556962025316456,107.6632911392405,0,0.13043478260869565
106324,2023-12-13,East Of England,Email,35.0,True,False,0,3.3,0,0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,415,13.6,0.0,0.0,1,0.0
106325,2024-05-27,North East,Email,32.0,False,True,1,3.0,0,0,23.0,8.0,347.02,43.3775,41.565,20.53388819210123,206.0,6.0,0.125,Pet Supplies,0.0,2.0,6.0,0,249,8.2,0.9756097560975611,42.31951219512195,1,0.125
106326,2024-06-04,North West,Email,41.0,False,True,3,4.9,0,0,20.0,12.0,443.02,36.91833333333333,40.055,17.32612417097023,215.0,8.0,0.0,Sports & Outdoors,4.0,1.0,7.0,0,241,7.9,1.5189873417721518,56.07848101265822,1,0.25
106327,2024-08-08,Wales,Organic,67.0,False,False,1,3.4,0,0,40.0,5.0,110.03999999999999,22.008,21.63,13.460424213225972,107.0,5.0,0.2,Fashion,1.0,1.0,3.0,0,176,5.8,0.8620689655172414,18.97241379310345,0,0.2
106328,2024-09-27,East Of England,Paid Search,18.0,True,False,0,3.9,0,1,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,126,4.1,0.0,0.0,1,0.0
106329,2024-04-15,Scotland,Referral,40.0,False,False,0,4.0,0,0,6.0,12.0,479.53000000000003,39.96083333333333,39.275,15.608689571886398,273.0,7.0,0.25,Sports & Outdoors,6.0,2.0,4.0,0,291,9.6,1.25,49.95104166666667,0,0.0
106330,2024-07-15,North East,Organic,56.0,True,True,1,4.2,0,0,13.0,6.0,192.01,32.001666666666665,32.81,10.939929463514225,132.0,6.0,0.0,Fashion,1.0,1.0,4.0,0,200,6.6,0.9090909090909092,29.092424242424244,2,0.16666666666666666
106331,2023-05-10,South East,Paid Search,34.0,True,False,0,2.9,0,0,38.0,25.0,1588.57,63.5428,59.87,20.844659691793165,307.0,10.0,0.2,Groceries,11.0,3.0,11.0,0,632,20.8,1.2019230769230769,76.37355769230768,1,0.0
106332,2024-03-25,East Of England,Paid Search,48.0,True,True,0,4.0,0,0,234.0,1.0,23.13,23.13,23.13,0.0,0.0,1.0,0.0,Electronics,1.0,0.0,0.0,0,312,10.2,0.09803921568627452,2.2676470588235293,2,0.0
106333,2024-10-21,West Midlands,Organic,56.0,True,False,0,3.8,0,0,86.0,2.0,60.32,30.16,30.16,12.20466304327981,24.0,2.0,0.0,Fashion,0.0,1.0,1.0,0,102,3.4,0.5882352941176471,17.741176470588236,1,0.0
106334,2024-12-08,East Of England,Organic,37.0,True,True,0,4.4,0,0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,54,1.8,0.0,0.0,2,0.0
106335,2024-10-29,South East,Social,33.0,False,False,1,4.2,0,0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,94,3.1,0.0,0.0,0,1.0
106336,2023-12-13,South West,Social,53.0,True,True,1,3.3,0,0,6.0,9.0,252.45,28.049999999999997,28.27,11.430309488373444,322.0,6.0,0.1111111111111111,Fashion,3.0,2.0,4.0,0,415,13.6,0.6617647058823529,18.5625,2,0.1111111111111111
106337,2023-07-13,London,Paid Search,47.0,True,False,0,4.5,0,0,34.0,15.0,673.01,44.867333333333335,46.1,17.891191554452018,362.0,8.0,0.0,Beauty,4.0,1.0,10.0,0,568,18.7,0.8021390374331551,35.989839572192516,1,0.0
106338,2023-12-13,West Midlands,Organic,40.0,False,False,2,3.2,0,0,40.0,14.0,759.64,54.26,50.099999999999994,19.813628953518133,345.0,9.0,0.07142857142857142,Garden,6.0,1.0,7.0,0,415,13.6,1.0294117647058825,55.85588235294118,0,0.14285714285714285
106339,2024-10-15,North East,Referral,49.0,True,False,2,3.0,0,0,9.0,4.0,130.86,32.715,33.8,7.961027990571735,86.0,4.0,0.25,Pet Supplies,2.0,1.0,1.0,0,108,3.5,1.1428571428571428,37.38857142857143,1,0.5
106340,2022-09-09,East Of England,Email,53.0,False,False,3,3.3,0,0,6.0,20.0,1154.8,57.739999999999995,60.84,25.243665594195683,383.0,10.0,0.05,Books & Media,5.0,0.0,15.0,0,875,28.7,0.6968641114982579,40.23693379790941,0,0.15
106341,2023-08-19,Scotland,Referral,40.0,False,False,0,3.5,0,0,22.0,27.0,1690.56,62.61333333333333,53.94,34.629889157733714,366.0,10.0,0.0,Sports & Outdoors,6.0,3.0,18.0,0,531,17.4,1.5517241379310347,97.15862068965518,0,0.0
106342,2024-01-07,West Midlands,Paid Search,45.0,True,True,1,3.9,0,0,66.0,12.0,739.37,61.61416666666667,59.754999999999995,30.09805353366147,272.0,7.0,0.0,Pet Supplies,4.0,1.0,7.0,0,390,12.8,0.9375,57.76328125,2,0.08333333333333333
106343,2023-12-24,London,Referral,48.0,True,True,1,5.0,0,0,263.0,4.0,93.73,23.4325,23.14,14.690941369882779,66.0,4.0,0.25,Books & Media,0.0,0.0,4.0,0,404,13.3,0.3007518796992481,7.0473684210526315,2,0.25
106344,2024-06-29,South East,Referral,35.0,True,False,2,3.9,0,1,86.0,7.0,293.28,41.89714285714285,40.96,22.08423775326776,121.0,6.0,0.0,Homeware,4.0,0.0,3.0,0,216,7.1,0.9859154929577465,41.307042253521125,1,0.2857142857142857
106345,2024-05-14,Unknown,Organic,56.0,False,False,1,3.4,0,0,82.0,3.0,41.760000000000005,13.920000000000002,18.48,9.499726311847095,131.0,2.0,0.0,Beauty,2.0,0.0,1.0,0,262,8.6,0.3488372093023256,4.855813953488373,0,0.3333333333333333
106346,2023-11-06,North West,Social,28.0,True,False,2,3.2,0,0,114.0,6.0,323.1,53.85,54.305,26.434968507641543,280.0,3.0,0.0,Pet Supplies,1.0,0.0,5.0,0,452,14.8,0.4054054054054054,21.83108108108108,1,0.3333333333333333
106347,2025-01-24,London,Paid Search,39.0,True,False,1,5.0,0,0,28.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,Garden,0.0,0.0,1.0,0,7,0.2,1.0,3.0,1,1.0
106348,2024-05-22,Scotland,Social,51.0,False,True,1,3.6,0,0,171.0,1.0,35.61,35.61,35.61,0.0,0.0,1.0,0.0,Groceries,0.0,0.0,1.0,0,254,8.3,0.12048192771084336,4.290361445783132,1,1.0
106349,2024-06-24,West Midlands,Email,41.0,False,True,1,2.4,1,0,199.0,2.0,93.5,46.75,46.75,9.461088732276002,39.0,2.0,0.0,Homeware,0.0,0.0,2.0,0,221,7.3,0.273972602739726,12.808219178082192,1,0.5
106350,2024-05-17,North East,Organic,52.0,False,False,0,2.9,0,0,23.0,10.0,307.97,30.797000000000004,30.195,8.784688763221304,247.0,8.0,0.1,Fashion,2.0,1.0,7.0,0,259,8.5,1.1764705882352942,36.231764705882355,0,0.0
106351,2023-02-05,North West,Paid Search,43.0,True,True,0,3.9,0,1,209.0,8.0,544.01,68.00125,72.185,24.49851566203261,142.0,5.0,0.375,Fashion,2.0,1.0,5.0,0,726,23.9,0.3347280334728034,22.76192468619247,2,0.0
106352,2024-10-03,North West,Organic,58.0,False,True,3,4.3,0,0,22.0,5.0,177.01,35.402,33.25,25.3244974283795,100.0,3.0,0.2,Sports & Outdoors,3.0,1.0,1.0,0,120,3.9,1.2820512820512822,45.38717948717949,1,0.6
106353,2024-05-23,Unknown,Email,49.0,False,False,0,5.0,0,0,54.0,9.0,230.47,25.607777777777777,25.26,13.25439528776943,198.0,5.0,0.0,Groceries,5.0,0.0,4.0,0,253,8.3,1.0843373493975903,27.76746987951807,0,0.0
106354,2025-01-24,South East,Email,39.0,True,False,3,3.3,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,1,3.0
106355,2024-01-31,Yorkshire,Organic,41.0,False,True,2,3.9,1,1,90.0,6.0,119.27000000000001,19.878333333333334,20.075000000000003,13.709267546687775,211.0,4.0,0.16666666666666666,Beauty,1.0,2.0,3.0,0,366,12.0,0.5,9.939166666666667,1,0.3333333333333333
106356,2025-01-22,North West,Affiliate,44.0,True,True,0,4.9,0,0,21.0,1.0,53.18,53.18,53.18,0.0,0.0,1.0,0.0,Sports & Outdoors,1.0,0.0,0.0,0,9,0.3,1.0,53.18,2,0.0
106357,2024-07-02,South West,Paid Search,67.0,True,True,3,2.6,0,0,203.0,3.0,186.64999999999998,62.21666666666666,61.36,34.822903861299864,8.0,3.0,0.0,Homeware,1.0,0.0,2.0,0,213,7.0,0.42857142857142855,26.66428571428571,2,1.0
106358,2024-05-06,Wales,Paid Search,42.0,True,False,0,5.0,0,0,15.0,5.0,115.97,23.194,18.06,20.48532962878557,209.0,4.0,0.0,Pet Supplies,2.0,0.0,3.0,0,270,8.9,0.5617977528089887,13.030337078651685,1,0.0
106359,2024-02-19,Scotland,Paid Search,39.0,True,False,1,3.4,0,0,42.0,3.0,111.52,37.17333333333333,32.97,23.538182456029467,308.0,3.0,0.3333333333333333,Books & Media,2.0,0.0,1.0,0,347,11.4,0.2631578947368421,9.782456140350877,1,0.3333333333333333
106360,2024-02-28,North West,Email,38.0,True,True,2,3.0,0,0,43.0,19.0,1028.93,54.154210526315794,48.13,42.885132921922896,316.0,9.0,0.0,Electronics,6.0,3.0,10.0,0,338,11.1,1.7117117117117118,92.69639639639641,2,0.10526315789473684
106361,2023-07-05,Wales,Email,43.0,True,False,1,5.0,0,0,88.0,6.0,126.37,21.061666666666667,22.765,10.020946894713425,263.0,5.0,0.0,Fashion,0.0,0.0,6.0,0,576,18.9,0.3174603174603175,6.686243386243387,1,0.16666666666666666
106362,2024-01-14,North East,Email,26.0,True,False,1,3.9,0,0,88.0,2.0,38.72,19.36,19.36,9.503515139147197,94.0,2.0,0.0,Sports & Outdoors,0.0,0.0,2.0,0,383,12.6,0.15873015873015872,3.073015873015873,1,0.5
106363,2023-07-06,North East,Referral,36.0,False,False,0,2.9,0,0,3.0,17.0,1380.57,81.21,82.01,40.73168637559707,375.0,9.0,0.11764705882352941,Homeware,4.0,2.0,11.0,0,575,18.9,0.8994708994708995,73.04603174603174,0,0.0
106364,2022-11-14,North East,Organic,28.0,True,False,2,2.7,0,0,102.0,6.0,349.28,58.21333333333333,57.615,22.84843160189921,103.0,5.0,0.0,Groceries,2.0,2.0,2.0,0,809,26.6,0.22556390977443608,13.130827067669172,1,0.3333333333333333
106365,2023-03-02,Wales,Organic,30.0,False,False,0,3.3,0,0,35.0,18.0,640.02,35.556666666666665,32.72,16.545729145044547,356.0,7.0,0.1111111111111111,Fashion,8.0,1.0,9.0,0,701,23.0,0.782608695652174,27.82695652173913,0,0.0
106366,2024-01-05,South West,Social,51.0,True,False,1,3.4,0,0,61.0,2.0,49.5,24.75,24.75,10.6914545315406,41.0,2.0,0.0,Pet Supplies,2.0,0.0,0.0,0,392,12.9,0.15503875968992248,3.837209302325581,1,0.5
106367,2024-04-26,North East,Organic,41.0,True,True,1,4.1,0,0,28.0,13.0,625.82,48.14,41.56,46.30347035230369,263.0,6.0,0.0,Garden,2.0,0.0,11.0,0,280,9.2,1.4130434782608696,68.02391304347827,2,0.07692307692307693
106368,2024-07-15,West Midlands,Social,31.0,True,False,1,3.6,0,0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,200,6.6,0.0,0.0,1,1.0
106369,2025-01-24,North East,Paid Search,41.0,False,False,0,5.0,1,0,13.0,2.0,116.05,58.025,58.025,6.130615792887369,7.0,2.0,0.0,Homeware,1.0,0.0,1.0,0,7,0.2,2.0,116.05,0,0.0
106370,2023-07-29,London,Organic,38.0,False,True,0,2.8,0,0,51.0,5.0,379.82,75.964,70.21,15.826022241864823,345.0,4.0,0.0,Toys & Kids,2.0,1.0,2.0,0,552,18.1,0.2762430939226519,20.984530386740328,1,0.0
106371,2023-11-28,Wales,Organic,42.0,True,False,1,3.8,0,0,15.0,20.0,1304.8799999999999,65.244,65.045,21.071168728358362,362.0,9.0,0.0,Garden,6.0,2.0,12.0,0,430,14.1,1.4184397163120568,92.54468085106383,1,0.05
106372,2023-09-19,West Midlands,Paid Search,21.0,True,False,2,4.4,0,0,257.0,5.0,308.55,61.71,57.07,23.968225841726372,137.0,3.0,0.0,Sports & Outdoors,1.0,1.0,3.0,0,500,16.4,0.30487804878048785,18.814024390243905,1,0.4
106373,2024-10-17,North West,Affiliate,27.0,True,False,1,5.0,0,0,9.0,7.0,259.98,37.14,37.35,28.94493738117255,96.0,5.0,0.0,Pet Supplies,1.0,2.0,4.0,0,106,3.5,2.0,74.28,1,0.14285714285714285
106374,2024-11-30,East Of England,Paid Search,22.0,True,True,1,4.6,0,0,24.0,4.0,223.08,55.77,60.175,20.621669832161185,63.0,3.0,0.0,Groceries,1.0,0.0,3.0,0,62,2.0,2.0,111.54,2,0.25
106375,2024-07-23,South East,Referral,29.0,True,True,1,3.5,0,0,16.0,10.0,465.83,46.583,47.2,18.40147340115278,172.0,7.0,0.0,Fashion,4.0,1.0,5.0,0,192,6.3,1.5873015873015874,73.94126984126984,2,0.1
